"0 Fitzhugh Rd, Austin, TX 78736","{'/showPropertyInfo.do?account=04078701280201', '/showPropertyInfo.do?account=04078701220202'}"
"17112 Flagler Dr, Austin, TX 78738","{'/showPropertyInfo.do?account=01159501230000'}"
"310 Maxwell Way, Austin, TX 78738","{'/showPropertyInfo.do?account=01378312090000'}"
"11211 Musket Rim St, Austin, TX 78738","{'/showPropertyInfo.do?account=01105701250000'}"
"11408 Musket Rim St, Austin, TX 78738","{'/showPropertyInfo.do?account=01105704180000'}"
"5908 Krause Ln, Austin, TX 78738","{'/showPropertyInfo.do?account=01116301100000'}"
"4500 Serene Hills Dr, Lakeway, TX 78738","{'/showPropertyInfo.do?account=01278301090000'}"
"202 Lodestone Cv, Austin, TX 78738","{'/showPropertyInfo.do?account=01277805150000'}"
"5605 Lipan Apache Bnd, Austin, TX 78738","{'/showPropertyInfo.do?account=01313812040201', '/showPropertyInfo.do?account=01279001170000', '/showPropertyInfo.do?account=01313812050201', '/showPropertyInfo.do?account=01313804040201'}"
"11949 Overlook Pass, Austin, TX 78738","{'/showPropertyInfo.do?account=01096001120000'}"
"16204 Maritime Alps Way, Austin, TX 78738","{'/showPropertyInfo.do?account=01258001710000'}"
"14904 Spillman Ranch Loop, Austin, TX 78738","{'/showPropertyInfo.do?account=01237302160000'}"
"203 Bisset Ct, Lakeway, TX 78738","{'/showPropertyInfo.do?account=01358304020000'}"
"17137 Majestic Ridge Rd, Austin, TX 78738","{'/showPropertyInfo.do?account=01298302080000'}"
"16000 Snowdonia Cv, Bee Cave, TX 78738","{'/showPropertyInfo.do?account=01257801480000'}"
"1 Crystal Springs Ct APT E, The Hills, TX 78738","{'/showPropertyInfo.do?account=01357802190000', '/showPropertyInfo.do?account=01357802190007', '/showPropertyInfo.do?account=01357802190001', '/showPropertyInfo.do?account=01357802190004', '/showPropertyInfo.do?account=01357802190005', '/showPropertyInfo.do?account=01357802190003', '/showPropertyInfo.do?account=01357802190002', '/showPropertyInfo.do?account=01357802190006'}"
"3601 Avendale Dr, Bee Cave, TX 78738","{'/showPropertyInfo.do?account=01195807030000'}"
"5913 Gunnison Turn Rd, Austin, TX 78738","{'/showPropertyInfo.do?account=01279211100000'}"
"15413 Cinca Terra Dr, Austin, TX 78738","{'/showPropertyInfo.do?account=01237807180000'}"
"124 Sebastians Run, Austin, TX 78738","{'/showPropertyInfo.do?account=97715020000000', '/showPropertyInfo.do?account=01296806640000'}"
"16101 Shady Nest Ct # 41, Austin, TX 78738","{'/showPropertyInfo.do?account=03270205020201', '/showPropertyInfo.do?account=01238010420000'}"
"8 Stillmeadow Ct, The Hills, TX 78738","{'/showPropertyInfo.do?account=01338006030000', '/showPropertyInfo.do?account=01338008050000'}"
"17704 Serene Hills Pass, Austin, TX 78738","{'/showPropertyInfo.do?account=01318301070000'}"
"17416 Rush Pea Cir, Austin, TX 78738","{'/showPropertyInfo.do?account=01119001110000'}"
"12 Stillmeadow Dr, The Hills, TX 78738","{'/showPropertyInfo.do?account=01338006050000'}"
"16009 Pontevedra Pl, Austin, TX 78738","{'/showPropertyInfo.do?account=01135801050000'}"
"5100 Long Arrow Cyn, Austin, TX 78738","{'/showPropertyInfo.do?account=01176801010000', '/showPropertyInfo.do?account=05257703230201', '/showPropertyInfo.do?account=02583603350202', '/showPropertyInfo.do?account=02583603360203', '/showPropertyInfo.do?account=02583603350203', '/showPropertyInfo.do?account=05177714060201', '/showPropertyInfo.do?account=05178702030201', '/showPropertyInfo.do?account=05177713070201'}"
"106 Kaden Way, Austin, TX 78738","{'/showPropertyInfo.do?account=01278301030000'}"
"2413 Chloes Bloom Bnd, Austin, TX 78738","{'/showPropertyInfo.do?account=01235305510000'}"
"14404 Broadwinged Hawk Dr, Austin, TX 78738","{'/showPropertyInfo.do?account=01257004010000'}"
"904 Crestone Stream Dr, Lakeway, TX 78738","{'/showPropertyInfo.do?account=01278301270000'}"
"4705 Serene Hills Dr, Lakeway, TX 78738","{'/showPropertyInfo.do?account=01278303130000'}"
"10512 Pointe View Dr, Austin, TX 78738","{'/showPropertyInfo.do?account=01235510050000'}"
"4717 Pyrenees Pass, Bee Cave, TX 78738","{'/showPropertyInfo.do?account=01257804360000'}"
"8812 Fescue Ln, Austin, TX 78738","{'/showPropertyInfo.do?account=01139201110000'}"
"3901 Sugarloaf Dr, Austin, TX 78738","{'/showPropertyInfo.do?account=01237001220000'}"
"5528 La Canada Way, Bee Cave, TX 78738","{'/showPropertyInfo.do?account=01675702030229', '/showPropertyInfo.do?account=01130902010416', '/showPropertyInfo.do?account=01675702030138', '/showPropertyInfo.do?account=01675702030278', '/showPropertyInfo.do?account=01675702030156', '/showPropertyInfo.do?account=01675702030305', '/showPropertyInfo.do?account=01130902010327', '/showPropertyInfo.do?account=01675702030249', '/showPropertyInfo.do?account=01675702030066', '/showPropertyInfo.do?account=01130902010422'}"
"2000 Cades Spirit Bnd # 28, Austin, TX 78738","{'/showPropertyInfo.do?account=01235305280000'}"
"12 Hightrail Way, The Hills, TX 78738","{'/showPropertyInfo.do?account=01317607060000'}"
"5509 Lipan Apache Bnd, Austin, TX 78738","{'/showPropertyInfo.do?account=01313812040201', '/showPropertyInfo.do?account=01279001210000', '/showPropertyInfo.do?account=01313812050201', '/showPropertyInfo.do?account=01313804040201'}"
"13413 Overland Pass, Bee Cave, TX 78738","{'/showPropertyInfo.do?account=01106703040000'}"
"3313 Lost Oasis Holw, Austin, TX 78739","{'/showPropertyInfo.do?account=04363404020000'}"
"5315 La Crosse Ave, Austin, TX 78739","{'/showPropertyInfo.do?account=01675702030229', '/showPropertyInfo.do?account=01130902010416', '/showPropertyInfo.do?account=01675702030138', '/showPropertyInfo.do?account=01675702030278', '/showPropertyInfo.do?account=01675702030156', '/showPropertyInfo.do?account=01675702030305', '/showPropertyInfo.do?account=01130902010327', '/showPropertyInfo.do?account=01675702030249', '/showPropertyInfo.do?account=01675702030066', '/showPropertyInfo.do?account=01130902010422'}"
"6617 Mitra Dr, Austin, TX 78739","{'/showPropertyInfo.do?account=04285503290000'}"
"10411 Tasajillo Cv, Austin, TX 78739","{'/showPropertyInfo.do?account=04224408390000'}"
"11613 Cherisse Dr, Austin, TX 78739","{'/showPropertyInfo.do?account=04245502270000'}"
"3602 Socorro Trl, Austin, TX 78739","{'/showPropertyInfo.do?account=04343401160000'}"
"11511 Saddle Mountain Trl, Austin, TX 78739","{'/showPropertyInfo.do?account=02103101400396', '/showPropertyInfo.do?account=04343402150000'}"
"12504 Black Mesa Cv, Austin, TX 78739","{'/showPropertyInfo.do?account=04363601080000'}"
"Medici Plan, Avana : Alviso - 50' Homesites","set()"
"12909 Mitica Dr, Austin, TX","{'/showPropertyInfo.do?account=04315702160339'}"
"5315 La Crosse Ave # 20, Austin, TX 78739","{'/showPropertyInfo.do?account=01675702030229', '/showPropertyInfo.do?account=01130902010416', '/showPropertyInfo.do?account=01675702030138', '/showPropertyInfo.do?account=01675702030278', '/showPropertyInfo.do?account=01675702030156', '/showPropertyInfo.do?account=01675702030305', '/showPropertyInfo.do?account=01130902010327', '/showPropertyInfo.do?account=01675702030249', '/showPropertyInfo.do?account=01675702030066', '/showPropertyInfo.do?account=01130902010422'}"
"5315 Lacrosse Ave # 5, Austin, TX 78739","set()"
"5400 Pincushion Daisy Dr, Austin, TX","{'/showPropertyInfo.do?account=04324403110000'}"
"7304 Moon Rock Rd, Austin, TX 78739","{'/showPropertyInfo.do?account=04224808100000'}"
"7016 Calpe Dr, Austin, TX 78739","{'/showPropertyInfo.do?account=04305308210000'}"
"Sonora Plan, Avana : Alviso - 50' Homesites","set()"
"Mesa Plan, Avana : Alviso - 50' Homesites","set()"
"7308 Mitra Dr, Austin, TX 78739","{'/showPropertyInfo.do?account=04285301140000'}"
"12721 Veronese Dr, Austin, TX 78739","{'/showPropertyInfo.do?account=04315702160158'}"
"7012 Vicenza Dr, Austin, TX 78739","{'/showPropertyInfo.do?account=04315702160215'}"
"6912 Vicenza Dr, Austin, TX 78739","{'/showPropertyInfo.do?account=04315702160211'}"
"Vazzano Plan, Avana : Alviso - 50' Homesites","set()"
"Tucson Plan, Avana : Alviso - 50' Homesites","set()"
"Sierra Plan, Avana : Alviso - 50' Homesites","set()"
"13008 Mitica Dr, Austin, TX","{'/showPropertyInfo.do?account=04315702160326'}"
"Avondale Plan, Avana : Alviso - 50' Homesites","set()"
"13005 Mitica Dr, Austin, TX","{'/showPropertyInfo.do?account=04315702160334'}"
"13016 Mitica Dr, Austin, TX","{'/showPropertyInfo.do?account=04315702160328'}"
"12921 Mitica Dr, Austin, TX","{'/showPropertyInfo.do?account=04315702160336'}"
"13017 Mitica Dr, Austin, TX","{'/showPropertyInfo.do?account=04315702160331'}"
"2223 Thrasher Ln, Austin, TX 78741","{'/showPropertyInfo.do?account=03101401480203', '/showPropertyInfo.do?account=03121602070000'}"
"6114 Marigold Ter, Austin, TX 78741","{'/showPropertyInfo.do?account=03071505250000'}"
"2403 Ware Rd, Austin, TX 78741","{'/showPropertyInfo.do?account=03090606140000'}"
"2103 Kenneth Ave # A, Austin, TX 78741","{'/showPropertyInfo.do?account=03081005040000', '/showPropertyInfo.do?account=03081005050000'}"
"2124 Burton Dr APT 143, Austin, TX 78741","{'/showPropertyInfo.do?account=02336211020201', '/showPropertyInfo.do?account=02336206190201', '/showPropertyInfo.do?account=02336211020202', '/showPropertyInfo.do?account=02336211030201', '/showPropertyInfo.do?account=03070510020000', '/showPropertyInfo.do?account=02335908020201', '/showPropertyInfo.do?account=02336206170204', '/showPropertyInfo.do?account=02336206190204', '/showPropertyInfo.do?account=02336206190202', '/showPropertyInfo.do?account=02336206190205'}"
"1109 Lily Ter, Austin, TX 78741","{'/showPropertyInfo.do?account=03051405320000'}"
"2202 Mission Hill Cir APT 101, Austin, TX 78741","{'/showPropertyInfo.do?account=03120202020000'}"
"2500 Burleson Rd APT 723, Austin, TX 78741","{'/showPropertyInfo.do?account=03080416010006', '/showPropertyInfo.do?account=03080416010001', '/showPropertyInfo.do?account=03080416010009', '/showPropertyInfo.do?account=03080416010005', '/showPropertyInfo.do?account=03080416010000', '/showPropertyInfo.do?account=03080416010004', '/showPropertyInfo.do?account=03080416010003', '/showPropertyInfo.do?account=03080416010002', '/showPropertyInfo.do?account=03080416010007', '/showPropertyInfo.do?account=03080416010008'}"
"706 Valdez St, Austin, TX 78741","{'/showPropertyInfo.do?account=90318370000000', '/showPropertyInfo.do?account=03061802040000'}"
"1840 Burton Dr APT 109, Austin, TX 78741","{'/showPropertyInfo.do?account=02336211020201', '/showPropertyInfo.do?account=02336206190201', '/showPropertyInfo.do?account=02336211020202', '/showPropertyInfo.do?account=02336211030201', '/showPropertyInfo.do?account=02335908020201', '/showPropertyInfo.do?account=02336206170204', '/showPropertyInfo.do?account=02336206190204', '/showPropertyInfo.do?account=02336206190202', '/showPropertyInfo.do?account=02336206190205', '/showPropertyInfo.do?account=03050603730000'}"
"6305 Felix Ave # B, Austin, TX 78741","{'/showPropertyInfo.do?account=03051604030000'}"
"2501 Parker Ln, Austin, TX 78741","{'/showPropertyInfo.do?account=03080407090000'}"
"1201 Grove Blvd APT 602, Austin, TX 78741","{'/showPropertyInfo.do?account=03021703130229', '/showPropertyInfo.do?account=03021703130232', '/showPropertyInfo.do?account=03021703130425', '/showPropertyInfo.do?account=03021703130429', '/showPropertyInfo.do?account=03021703130282', '/showPropertyInfo.do?account=03021703130237', '/showPropertyInfo.do?account=03051409020000', '/showPropertyInfo.do?account=03021703130424', '/showPropertyInfo.do?account=03051409030000', '/showPropertyInfo.do?account=03021703130427'}"
"1905 Woodland Ave, Austin, TX 78741","{'/showPropertyInfo.do?account=90345820000000', '/showPropertyInfo.do?account=03050604260000'}"
"2202 Mission Hill Cir APT 102, Austin, TX 78741","{'/showPropertyInfo.do?account=03120202020000'}"
"2202 Mission Hill Cir APT 103, Austin, TX 78741","{'/showPropertyInfo.do?account=03120202020000'}"
"1840 Burton Dr APT 125, Austin, TX 78741","{'/showPropertyInfo.do?account=02336211020201', '/showPropertyInfo.do?account=02336206190201', '/showPropertyInfo.do?account=02336211020202', '/showPropertyInfo.do?account=02336211030201', '/showPropertyInfo.do?account=02335908020201', '/showPropertyInfo.do?account=02336206170204', '/showPropertyInfo.do?account=02336206190204', '/showPropertyInfo.do?account=02336206190202', '/showPropertyInfo.do?account=02336206190205', '/showPropertyInfo.do?account=03050603730000'}"
"3008 Burleson Rd # A, Austin, TX 78741","{'/showPropertyInfo.do?account=03100507070000'}"
"6314 El Mirando St, Austin, TX 78741","{'/showPropertyInfo.do?account=04230602270504', '/showPropertyInfo.do?account=04230602270566', '/showPropertyInfo.do?account=04230602270572', '/showPropertyInfo.do?account=04230602270559', '/showPropertyInfo.do?account=04230602270571', '/showPropertyInfo.do?account=04230602270568', '/showPropertyInfo.do?account=04230602270569', '/showPropertyInfo.do?account=04230602270563', '/showPropertyInfo.do?account=04230602270570', '/showPropertyInfo.do?account=04230602270554'}"
"1840 Burton Dr APT 178, Austin, TX 78741","{'/showPropertyInfo.do?account=02336211020201', '/showPropertyInfo.do?account=02336206190201', '/showPropertyInfo.do?account=02336211020202', '/showPropertyInfo.do?account=02336211030201', '/showPropertyInfo.do?account=02335908020201', '/showPropertyInfo.do?account=02336206170204', '/showPropertyInfo.do?account=02336206190204', '/showPropertyInfo.do?account=02336206190202', '/showPropertyInfo.do?account=02336206190205', '/showPropertyInfo.do?account=03050603730000'}"
"1414 Tinnin Ford Rd, Austin, TX 78741","{'/showPropertyInfo.do?account=03020708520000'}"
"6310 El Mirando St, Austin, TX 78741","{'/showPropertyInfo.do?account=04230602270504', '/showPropertyInfo.do?account=04230602270566', '/showPropertyInfo.do?account=04230602270572', '/showPropertyInfo.do?account=04230602270559', '/showPropertyInfo.do?account=04230602270571', '/showPropertyInfo.do?account=04230602270568', '/showPropertyInfo.do?account=04230602270569', '/showPropertyInfo.do?account=04230602270563', '/showPropertyInfo.do?account=04230602270570', '/showPropertyInfo.do?account=04230602270554'}"
"706 Vargas Rd, Austin, TX 78741","{'/showPropertyInfo.do?account=03061801040000'}"
"6111 Caddie St, Austin, TX 78741","{'/showPropertyInfo.do?account=03081404150000'}"
"6310 Porter St # A, Austin, TX 78741","{'/showPropertyInfo.do?account=03061502100000'}"
"1308 Tinnin Ford Rd # 15, Austin, TX 78741","{'/showPropertyInfo.do?account=03020708280000', '/showPropertyInfo.do?account=03020708240000', '/showPropertyInfo.do?account=03020708330000', '/showPropertyInfo.do?account=03020708260000', '/showPropertyInfo.do?account=03020708310000', '/showPropertyInfo.do?account=03020708300000', '/showPropertyInfo.do?account=03020708320000', '/showPropertyInfo.do?account=03020708290000', '/showPropertyInfo.do?account=03020708270000', '/showPropertyInfo.do?account=03020708250000'}"
"3008 Burleson Rd # B, Austin, TX 78741","{'/showPropertyInfo.do?account=03100507070000'}"
"6001 Carnation Ter, Austin, TX 78741","set()"
"406 Kemp St, Austin, TX 78741","{'/showPropertyInfo.do?account=03031701140000'}"
"6503 Felix Ave, Austin, TX","{'/showPropertyInfo.do?account=03051604130000'}"
"1205 Vargas Rd, Austin, TX 78741","{'/showPropertyInfo.do?account=03071707150000'}"
"5702 Penick Dr, Austin, TX 78741","{'/showPropertyInfo.do?account=03061201030000'}"
"917 Vargas Rd # B, Austin, TX 78741","{'/showPropertyInfo.do?account=03071702200000'}"
"6813 Porter St # A, Austin, TX 78741","{'/showPropertyInfo.do?account=03081601230000'}"
"904 Vasquez St # B, Austin, TX 78741","{'/showPropertyInfo.do?account=03061806030000'}"
"6310 Porter St # B, Austin, TX 78741","{'/showPropertyInfo.do?account=03061502100000'}"
"2017 Teagle Dr # 224, Austin, TX 78741","{'/showPropertyInfo.do?account=03090306790000'}"
"6813 Porter St # B, Austin, TX 78741","{'/showPropertyInfo.do?account=03081601230000'}"
"6610 Galindo St # B, Austin, TX 78741","{'/showPropertyInfo.do?account=03081601430000'}"
"1518 Parker Ln # A, Austin, TX 78741","{'/showPropertyInfo.do?account=03030503130000'}"
"917 Vargas Rd # A, Austin, TX 78741","{'/showPropertyInfo.do?account=03071702200000'}"
"1325 Dalton Ln, Austin, TX 78742","{'/showPropertyInfo.do?account=03102302140000'}"
"6600 Hergotz Ln, Austin, TX 78742","{'/showPropertyInfo.do?account=03073102020202', '/showPropertyInfo.do?account=03022003110308', '/showPropertyInfo.do?account=03022001060000'}"
"912 Dalton Ln, Austin, TX 78742","{'/showPropertyInfo.do?account=03072105050000'}"
"1505 E Highway 71, Austin, TX 78742","{'/showPropertyInfo.do?account=01846002060201', '/showPropertyInfo.do?account=04230602270504', '/showPropertyInfo.do?account=04402502030203', '/showPropertyInfo.do?account=02355906060201', '/showPropertyInfo.do?account=04230602270559', '/showPropertyInfo.do?account=02118201090201', '/showPropertyInfo.do?account=02138201210202', '/showPropertyInfo.do?account=04230602270563', '/showPropertyInfo.do?account=04230602270554', '/showPropertyInfo.do?account=02138201160000'}"
"1700 Perez St # B, Austin, TX 78721","{'/showPropertyInfo.do?account=02111812020000', '/showPropertyInfo.do?account=02111812030000'}"
"9209 Southwick Dr, Austin, TX 78724","{'/showPropertyInfo.do?account=02114007110000'}"
"6114 Marigold Ter, Austin, TX 78741","{'/showPropertyInfo.do?account=03071505250000'}"
"745 Gunter St # 1, Austin, TX 78702","{'/showPropertyInfo.do?account=02041403250000'}"
"1802 Loreto Dr # B, Austin, TX 78721","{'/showPropertyInfo.do?account=02121517020000', '/showPropertyInfo.do?account=02121517030000'}"
"27 Madrona Dr, Austin, TX 78744","{'/showPropertyInfo.do?account=03112005010577', '/showPropertyInfo.do?account=03122003051286', '/showPropertyInfo.do?account=03112005010441', '/showPropertyInfo.do?account=03112005010435'}"
"1109 Lily Ter, Austin, TX 78741","{'/showPropertyInfo.do?account=03051405320000'}"
"2405 Spanish Camp Cv, Austin, TX 78725","{'/showPropertyInfo.do?account=02032601240000'}"
"3407 Kay St, Austin, TX 78702","{'/showPropertyInfo.do?account=02071603160000'}"
"7001 Thannas Way, Austin, TX 78744","{'/showPropertyInfo.do?account=04280116070000'}"
"4713 Yucca Hill Dr, Austin, TX 78744","{'/showPropertyInfo.do?account=03112005010401', '/showPropertyInfo.do?account=03112005010430', '/showPropertyInfo.do?account=03112005010289', '/showPropertyInfo.do?account=03112005010311', '/showPropertyInfo.do?account=03112005010422', '/showPropertyInfo.do?account=03112005010209', '/showPropertyInfo.do?account=03112005010262', '/showPropertyInfo.do?account=03112005010365', '/showPropertyInfo.do?account=03112005010403', '/showPropertyInfo.do?account=03112005010390'}"
"5312 Kara Dr, Austin, TX 78744","{'/showPropertyInfo.do?account=03281801030000'}"
"7216 Sienna Rouge Path, Austin, TX 78744","{'/showPropertyInfo.do?account=03320805050000'}"
"5312 Peppertree Pkwy, Austin, TX 78744","{'/showPropertyInfo.do?account=04180102040000'}"
"7213 Auburn Blaze Ln, Austin, TX 78744","{'/showPropertyInfo.do?account=03341001200000'}"
"27 Madrona Dr, Austin, TX 78744","{'/showPropertyInfo.do?account=03112005010577', '/showPropertyInfo.do?account=03122003051286', '/showPropertyInfo.do?account=03112005010441', '/showPropertyInfo.do?account=03112005010435'}"
"5005 Joshua Ct, Austin, TX 78744","{'/showPropertyInfo.do?account=03170207150000'}"
"2500 Dovewood Dr, Austin, TX 78744","{'/showPropertyInfo.do?account=04210102500000'}"
"6411 S Pleasant Valley Rd, Austin, TX 78744","{'/showPropertyInfo.do?account=02673101140261', '/showPropertyInfo.do?account=02599001020201', '/showPropertyInfo.do?account=03392104180237', '/showPropertyInfo.do?account=03311103340201', '/showPropertyInfo.do?account=02103101400396', '/showPropertyInfo.do?account=02742302310000', '/showPropertyInfo.do?account=03392104170225', '/showPropertyInfo.do?account=03392104180238', '/showPropertyInfo.do?account=02103101460338', '/showPropertyInfo.do?account=03392104180235'}"
"2400 Bucks Run, Austin, TX 78744","{'/showPropertyInfo.do?account=04260310270000'}"
"3329 Colorado High Ave, Austin, TX","set()"
"Amaretto Plan, Easton Park","set()"
"7801 Nunsland Dr, Austin, TX 78744","set()"
"7012 Cardinal Bloom Loop, Austin, TX 78744","{'/showPropertyInfo.do?account=03321006200000'}"
"7912 Yokohama Ter, Austin, TX","{'/showPropertyInfo.do?account=03381012150000'}"
"2510 Us Highway 183 S, Austin, TX 78744","set()"
"5307 Spring Meadow Rd, Austin, TX 78744","{'/showPropertyInfo.do?account=03200605290000'}"
"4361 S Congress Ave UNIT 614, Austin, TX 78745","{'/showPropertyInfo.do?account=02673101140261', '/showPropertyInfo.do?account=02599001020201', '/showPropertyInfo.do?account=03392104180237', '/showPropertyInfo.do?account=03311103340201', '/showPropertyInfo.do?account=02103101400396', '/showPropertyInfo.do?account=02742302310000', '/showPropertyInfo.do?account=03392104170225', '/showPropertyInfo.do?account=03392104180238', '/showPropertyInfo.do?account=02103101460338', '/showPropertyInfo.do?account=03392104180235'}"
"7059 Dee Gabriel Collins Rd, Austin, TX 78744","{'/showPropertyInfo.do?account=01836707020202', '/showPropertyInfo.do?account=01836707040201', '/showPropertyInfo.do?account=01836707060201', '/showPropertyInfo.do?account=01836707020203', '/showPropertyInfo.do?account=01836707040202', '/showPropertyInfo.do?account=01836707040208', '/showPropertyInfo.do?account=01836707060211', '/showPropertyInfo.do?account=01836707060210', '/showPropertyInfo.do?account=01836707020201', '/showPropertyInfo.do?account=01836707060204'}"
"6205 Wagon Bnd, Austin, TX 78744","{'/showPropertyInfo.do?account=04210214020000'}"
"3408 Autumn Bay Dr, Austin, TX 78744","{'/showPropertyInfo.do?account=03181801430000'}"
"5109 Bonneville Bnd, Austin, TX 78744","{'/showPropertyInfo.do?account=03261802270000'}"
"3904 Bronco Bend Loop, Austin, TX 78744","{'/showPropertyInfo.do?account=03201810240000'}"
"7524 Aspen Brook Dr, Austin, TX 78744","{'/showPropertyInfo.do?account=03201802090000'}"
"7106 Leppke Cv, Austin, TX 78744","{'/showPropertyInfo.do?account=04260318090000'}"
"7307 Thannas Way, Austin, TX 78744","{'/showPropertyInfo.do?account=04280116190000'}"
"Rundle Plan, Colorado Crossing : Cottage Collection","set()"
"Pewter Plan, Easton Park","set()"
"7113 Tonka Ln, Austin, TX","set()"
"The Sawyer (S102) Plan, Easton Park","set()"
"The Harper (S101) Plan, Easton Park","set()"
"Onyx Plan, Easton Park","set()"
"Drexel Plan, Colorado Crossing : Cottage Collection","set()"
"5807 Teri Rd, Austin, TX 78744","{'/showPropertyInfo.do?account=03220609040000'}"
"Ridley Plan, Colorado Crossing : Cottage Collection","set()"
"The Piazza II Plan, Easton Park","set()"
"The Court Plan, Easton Park","set()"
"The Weston (S105) Plan, Easton Park","set()"
"7607 Colton Bluff Springs Rd, Austin, TX 78744","{'/showPropertyInfo.do?account=03312105020203', '/showPropertyInfo.do?account=03391104140000'}"
"608 Bernstein St # 15, Austin, TX 78745","{'/showPropertyInfo.do?account=04241103160000'}"
"7337 Menchaca Rd UNIT 11, Austin, TX 78745","set()"
"5908 Garden Oaks Dr, Austin, TX 78745","{'/showPropertyInfo.do?account=04171004040000', '/showPropertyInfo.do?account=03103801270201', '/showPropertyInfo.do?account=03104005080201'}"
"5229 Kings Hwy, Austin, TX 78745","{'/showPropertyInfo.do?account=04111306100000'}"
"4518 Apache Pass, Austin, TX 78745","{'/showPropertyInfo.do?account=04101307090000'}"
"807 Cedar Gln, Austin, TX 78745","{'/showPropertyInfo.do?account=04141013010000', '/showPropertyInfo.do?account=01131304100000'}"
"1103 Spearson Ln, Austin, TX 78745","{'/showPropertyInfo.do?account=04181406150000'}"
"4431 Jinx Ave # 1, Austin, TX 78745","{'/showPropertyInfo.do?account=04100910010000'}"
"2617 Aylesbury Ln, Austin, TX 78745","{'/showPropertyInfo.do?account=04182314020000'}"
"5608 Cougar Dr APT 112, Austin, TX 78745","{'/showPropertyInfo.do?account=04131112050000', '/showPropertyInfo.do?account=04131112070000', '/showPropertyInfo.do?account=04131112060000', '/showPropertyInfo.do?account=04131112090000', '/showPropertyInfo.do?account=04131112100000', '/showPropertyInfo.do?account=04131112030000', '/showPropertyInfo.do?account=04131112040000', '/showPropertyInfo.do?account=04131112080000', '/showPropertyInfo.do?account=04131112020000', '/showPropertyInfo.do?account=04131112110000'}"
"4361 S Congress Ave UNIT 605, Austin, TX 78745","{'/showPropertyInfo.do?account=02673101140261', '/showPropertyInfo.do?account=02599001020201', '/showPropertyInfo.do?account=03392104180237', '/showPropertyInfo.do?account=03311103340201', '/showPropertyInfo.do?account=02103101400396', '/showPropertyInfo.do?account=02742302310000', '/showPropertyInfo.do?account=03392104170225', '/showPropertyInfo.do?account=03392104180238', '/showPropertyInfo.do?account=02103101460338', '/showPropertyInfo.do?account=03392104180235'}"
"311 Craigmont Dr, Austin, TX 78745","{'/showPropertyInfo.do?account=04171011040000'}"
"7202 Sir Gawain Dr, Austin, TX 78745","{'/showPropertyInfo.do?account=04211402030000'}"
"5924 S Congress Ave APT 22-S, Austin, TX 78745","{'/showPropertyInfo.do?account=02673101140261', '/showPropertyInfo.do?account=02599001020201', '/showPropertyInfo.do?account=03392104180237', '/showPropertyInfo.do?account=03311103340201', '/showPropertyInfo.do?account=02103101400396', '/showPropertyInfo.do?account=02742302310000', '/showPropertyInfo.do?account=03392104170225', '/showPropertyInfo.do?account=03392104180238', '/showPropertyInfo.do?account=02103101460338', '/showPropertyInfo.do?account=03392104180235'}"
"6801 Greycloud Dr, Austin, TX 78745","{'/showPropertyInfo.do?account=04191109400000'}"
"1604 Fair Oaks Dr, Austin, TX 78745","{'/showPropertyInfo.do?account=04121206120000'}"
"8110 Seminary Ridge Dr, Austin, TX 78745","{'/showPropertyInfo.do?account=04222117200000'}"
"8413 Empress Blvd, Austin, TX 78745","{'/showPropertyInfo.do?account=04241919100000'}"
"214 Clearday Dr, Austin, TX 78745","{'/showPropertyInfo.do?account=04191116010000'}"
"6301 Blarwood Dr, Austin, TX 78745","{'/showPropertyInfo.do?account=04141911020000'}"
"7210 Towering Oaks Dr, Austin, TX 78745","{'/showPropertyInfo.do?account=04172014160000'}"
"6000 S Congress Ave # 134, Austin, TX 78745","{'/showPropertyInfo.do?account=02673101140261', '/showPropertyInfo.do?account=02599001020201', '/showPropertyInfo.do?account=03392104180237', '/showPropertyInfo.do?account=03311103340201', '/showPropertyInfo.do?account=02103101400396', '/showPropertyInfo.do?account=02742302310000', '/showPropertyInfo.do?account=03392104170225', '/showPropertyInfo.do?account=03392104180238', '/showPropertyInfo.do?account=02103101460338', '/showPropertyInfo.do?account=03392104180235'}"
"41 Pillow Rd, Sunset Valley, TX 78745","{'/showPropertyInfo.do?account=04101801080000', '/showPropertyInfo.do?account=04121913440000'}"
"11 Sunset Trl, Sunset Valley, TX 78745","{'/showPropertyInfo.do?account=04121504320000'}"
"2602 Harleyhill Dr, Austin, TX 78745","{'/showPropertyInfo.do?account=04182304020000'}"
"4911 Gladeview Dr # 2, Austin, TX 78745","{'/showPropertyInfo.do?account=04121202080000'}"
"8806 Piney Creek Bnd, Austin, TX 78745","{'/showPropertyInfo.do?account=04232703030000', '/showPropertyInfo.do?account=04222501200000'}"
"6709 Blarwood Dr, Austin, TX 78745","{'/showPropertyInfo.do?account=04151908010000'}"
"8601 Westgate Blvd # 6, Austin, TX 78745","set()"
"2013 Shiloh Dr # A, Austin, TX 78745","{'/showPropertyInfo.do?account=04221910310000'}"
"2604 Berkett Dr, Austin, TX 78745","{'/showPropertyInfo.do?account=04132004020000'}"
